customer_id,date,call_minutes,data_usage_gb,sms_count,amount_paid
C100003,2021-05-31,251.63413625624315,4.506551151771119,46,67.05069393170417
C100003,2021-06-30,360.36457389607386,3.7231751626609215,71,84.52056727220139
C100003,2021-07-30,258.53694911859697,3.5513949315846665,56,22.831154403348172
C100003,2021-08-29,264.1041614820586,5.4031602283991855,51,60.97152613360963
C100003,2021-09-28,93.46972249593898,9.243262614660406,44,70.35094153334492
C100003,2021-10-28,97.49600863238271,9.17549197175029,41,106.88334036702676
C100003,2021-11-27,345.01556339466475,4.791283101123827,85,83.72558915904649
C100003,2021-12-27,152.08039816422334,5.283064264299399,83,28.569642577580133
C100003,2022-01-26,328.1230492218604,-2.4895994094476492,24,55.159243978450625
C100004,2021-01-01,415.469376671672,5.110192985313708,64,69.49349384907678
C100004,2021-01-31,188.32948691487928,8.70519493694924,35,99.26690480129804
C100004,2021-03-02,301.36959595665394,3.7969964263564546,60,74.29116965717242
C100004,2021-04-01,348.703463516211,7.201291874271405,71,21.30771846040153
C100004,2021-05-01,169.81874065479624,2.788332510814284,34,64.61563779877582
C100004,2021-05-31,187.72572277185316,3.6697300206975383,14,61.86301079783054
C100004,2021-06-30,297.2200896140903,3.232292013901994,42,28.23690525340775
C100004,2021-07-30,253.92513784307417,4.879227815409237,61,70.16995090979428
C100004,2021-08-29,431.7097273597118,9.501550208617898,72,111.83149408840256
C100004,2021-09-28,254.2968180668371,4.152402086114938,60,52.435412631270665
C100004,2021-10-28,200.05558582217958,4.768917062069679,75,64.32461069324872
C100004,2021-11-27,293.2241435653384,7.4451676163144125,60,62.22156140945543
C100004,2021-12-27,252.6464444044339,5.038915824200584,25,46.65042257460735
C100004,2022-01-26,303.482658689454,7.140243857053199,27,82.60224532983491
C100004,2022-02-25,267.6528600153934,4.615908398753823,63,25.19812508385418
C100004,2022-03-27,439.9911560231394,5.518652770582231,16,51.42787545062129
C100004,2022-04-26,388.3232146677337,6.542225613605902,36,74.31686667076346
C100004,2022-05-26,66.2075762339201,6.423180214941396,67,51.42595880419613
C100004,2022-06-25,244.298453184187,12.111234259106553,54,51.045866928947056
C100004,2022-07-25,246.11047710140312,4.307575536995722,54,22.94097778768892
C100005,2021-01-01,263.40677892231275,3.4500743518720305,77,-2.6398901779706674
C100005,2021-01-31,299.103367423626,3.1051419098786477,28,81.9360573972063
C100005,2021-03-02,424.9757571547956,7.150443082363832,70,56.56523175256355
C100005,2021-04-01,297.7531023325433,6.725752347799482,22,33.45688591954207
C100005,2021-05-01,277.02646685021494,5.244486009094133,41,26.06696799088661
C100006,2021-01-01,228.44870145147712,7.242998423699857,36,91.85730027274448
C100006,2021-01-31,248.50612935667277,-0.8659347503636239,28,58.3662645096493
C100006,2021-03-02,402.1635213827608,7.872736068487508,28,13.252113199013529
C100006,2021-04-01,202.77017552651654,-0.007802331598504519,27,60.23555774093478
C100006,2021-05-01,188.20723919632604,-2.5391972001749075,31,31.28545966434504
C100006,2021-05-31,424.3428278102925,4.155856229820608,50,4.973640454250047
C100006,2021-06-30,363.5329195216206,4.764665395614293,40,100.78975159760921
C100006,2021-07-30,324.4957093172004,6.404552855103157,79,97.53662007614717
C100006,2021-08-29,162.43659112136382,4.052709084697618,108,62.290796501239015
C100006,2021-09-28,372.4491060381728,6.238192956103102,51,107.78070288702892
C100006,2021-10-28,324.18020715557486,5.602814139562235,49,100.81681164042566
C100006,2021-11-27,126.21953841535006,8.347879594489537,50,12.369988156114527
C100006,2021-12-27,385.1591045893197,3.180639121375049,40,28.10828222669643
C100006,2022-01-26,198.20885095228408,7.6489652516821405,30,40.980897642850124
C100006,2022-02-25,208.45229709097075,5.25291843812138,39,76.06676987916781
C100006,2022-03-27,417.8865937036939,3.2472125130504823,63,105.58437311916875
C100006,2022-04-26,180.812529580875,8.887057762244394,34,37.21384684052806
C100006,2022-05-26,366.36463470328414,6.191794917040732,68,90.72303658946554
C100006,2022-06-25,472.79638353817654,4.061307067146577,24,74.08462935517
C100006,2022-07-25,249.4510244555489,8.963048534165338,41,62.68828526531098
C100006,2022-08-24,346.42512381230034,6.218271038107027,61,76.39971401191829
C100006,2022-09-23,339.70466698824,-1.8458511844690035,43,20.206901408361528
C100006,2022-10-23,268.39170388770265,5.628677366262861,58,60.01033540207298
C100006,2022-11-22,383.31794312701817,4.409945295771685,74,19.249244527924652
C100006,2022-12-22,304.40625674065996,-0.8357687561770901,77,93.91909045654181
C100006,2023-01-21,314.23779125104664,7.8145994130691765,58,18.971682286708873
C100006,2023-02-20,289.01358768980646,4.6318262659681615,34,104.5392462394386
C100006,2023-03-22,466.5603213686527,6.343484964383745,15,41.992296925411665
C100006,2023-04-21,405.2211155957059,5.194868220594606,45,52.76755915873759
C100006,2023-05-21,340.0000005613566,6.266073452501052,51,119.82716489554808
C100006,2023-06-20,378.20273875741276,3.176765395692195,49,56.04186412554183
C100007,2021-01-01,275.2119880921337,2.731657709444419,70,64.98663769199368
C100007,2021-01-31,213.49903569891575,3.965306854121444,21,61.85012211489601
C100007,2021-03-02,250.62724139417793,5.07942764343927,21,14.672314358608446
C100007,2021-04-01,416.20077042712103,6.564745540584327,48,3.8589625818591973
C100007,2021-05-01,201.12626815801818,1.9723389975102927,62,60.95305710483848
C100007,2021-05-31,380.7261056335642,5.066433126026295,94,45.20664072054753
C100007,2021-06-30,430.60614618427263,6.552457009448212,40,49.04954502313625
C100007,2021-07-30,340.08231637352856,5.815994254499527,61,31.330371163316386
C100007,2021-08-29,208.03730615624428,2.8880203761463132,28,85.69603094499352
C100007,2021-09-28,217.88402918046637,6.075034253946285,44,42.487565290338
C100007,2021-10-28,262.0205757908044,3.788640000128404,49,116.32166657842005
C100007,2021-11-27,203.3118474035982,7.363126273764182,39,73.28060284537912
C100007,2021-12-27,109.95102939822598,4.353915262453986,42,102.42932285419386
C100007,2022-01-26,231.07959529149664,2.195608028487913,57,37.713984917711045
C100007,2022-02-25,383.78704176677894,4.809317817606635,84,96.64776841055766
C100007,2022-03-27,302.65719634043063,6.7871840812629225,39,81.2370004141701
C100007,2022-04-26,83.61969986509715,4.549013153330728,55,109.77414480771287
C100007,2022-05-26,263.9723153123024,6.245062687874388,66,95.54004076214656
C100007,2022-06-25,148.79936879384238,5.501256464206604,66,-4.296085906493284
C100007,2022-07-25,302.25129743977277,-1.2775626068490844,47,17.397459328165322
C100007,2022-08-24,262.7257755971311,3.9677667162571306,92,56.9147058667386
C100008,2021-01-01,293.4585541864556,3.4204513186501053,34,113.81680931602082
C100008,2021-01-31,322.74808808256637,5.070996414811884,57,113.75864440917577
C100008,2021-03-02,309.47142518572787,4.0030111919279525,41,97.81472524979355
C100008,2021-04-01,220.75296416421025,3.5932870805259487,34,75.28861947387728
C100009,2021-01-01,229.43316642741195,3.3777853395024,60,99.02974269515354
C100009,2021-01-31,298.9383979117486,3.2421859045233186,22,53.06403131300968
C100009,2021-03-02,433.3242988705813,3.3436090486213432,35,-2.383496313490811
C100009,2021-04-01,228.54629390219506,8.269333105039744,69,70.31573626565667
C100009,2021-05-01,232.08005215676326,3.123985151936499,39,0.5115270496915167
C100009,2021-05-31,343.9058291320303,2.16577851805346,14,51.36341727361928
C100009,2021-06-30,199.52824447985674,7.5288317237037585,58,26.058565552092755
C100009,2021-07-30,280.84646772624666,2.317930415414782,66,58.39298533004814
C100009,2021-08-29,334.60190261534825,5.519030352090857,55,26.102039417277766
C100009,2021-09-28,416.7618079959826,7.529969329985086,69,-3.663501235812323
C100009,2021-10-28,418.2719327880678,4.581096103362673,10,103.97472137808283
C100009,2021-11-27,289.1244375092195,4.178169448419206,40,80.92154586701668
C100009,2021-12-27,433.2858243707189,3.153366881695675,40,14.58092229545419
C100009,2022-01-26,233.52624642589308,4.772238466554057,60,37.152488738778246
C100009,2022-02-25,228.814069549423,-0.8698944661536165,0,90.896017543044
C100009,2022-03-27,371.6553023359828,3.6640613238577284,89,23.08258751313393
C100009,2022-04-26,394.1435620149559,7.054991635455751,79,23.480398509562576
C100009,2022-05-26,310.271497457221,0.5234233177839123,46,98.47857588327408
C100009,2022-06-25,303.394097743573,4.934341145512045,2,51.18534526263498
C100010,2021-01-01,218.85442759632832,5.792733912934702,53,85.28889604046347
C100010,2021-01-31,275.0196845664681,2.3264295978326404,46,87.70037746715109
C100010,2021-03-02,232.2886054119466,1.854021485854278,28,69.41946531378899
C100010,2021-04-01,191.512122372366,4.2728759108948635,37,78.10096982253057
C100010,2021-05-01,331.74182735037914,-0.10234061472494604,37,112.04406972812318
C100010,2021-05-31,295.5994455058174,-0.6594879552888231,49,57.630922224302275
C100010,2021-06-30,258.24919264849683,3.38469888450647,42,42.04844221680941
C100010,2021-07-30,409.7429831416581,6.338876026786454,98,20.077046390581586
C100010,2021-08-29,383.4828501192453,-0.1977281660654796,39,26.16191875057642
C100010,2021-09-28,310.8783363853966,1.9224052456820004,62,19.446330887690383
C100010,2021-10-28,309.1196369371428,7.203475723572418,59,65.03018297288156
C100010,2021-11-27,213.94927488997843,3.2242885850455876,64,92.83144535285957
C100010,2021-12-27,203.0948948462417,8.70408008962734,41,43.494021081861504
C100010,2022-01-26,266.4218258045869,2.7575973463222994,62,3.5938690110846654
C100010,2022-02-25,310.77481346260674,-1.0683757154310323,51,58.53896178458682
C100010,2022-03-27,321.87647367847705,7.594498400372107,14,32.25531534891949
C100010,2022-04-26,259.32247837061107,7.207440027445193,42,115.90165085103355
C100010,2022-05-26,94.71255796507648,2.638328166015729,45,64.0022715369564
C100010,2022-06-25,414.9137048468534,6.519574473906154,33,61.49853978384773
C100010,2022-07-25,357.10314643971475,6.257198986060758,63,95.00680099392143
C100010,2022-08-24,207.5767984680806,2.940607520733879,40,-4.670980552551478
C100010,2022-09-23,94.92001440058519,3.6353778555857392,23,102.4581934583094
C100010,2022-10-23,323.4244042039271,-0.16149938361604776,35,55.08925706054449
C100010,2022-11-22,150.0132360737483,4.987902962721829,34,84.80752229039585
C100010,2022-12-22,246.7366147222652,4.56977239965902,80,84.26087783562718
C100010,2023-01-21,235.8853365547134,5.83637792885782,38,10.707643197447844
C100010,2023-02-20,247.19388869742625,5.819370687493099,38,53.706782118952944
C100010,2023-03-22,370.39658051286267,6.6176408045557,82,-2.705534452607276
C100010,2023-04-21,390.2532960075325,7.06330754915035,21,-3.831880814219475
C100011,2021-01-01,418.5234699885164,0.7038156815653505,59,38.64504832071872
C100011,2021-01-31,399.7619762807898,-2.155994016760827,77,111.37740948496304
C100011,2021-03-02,343.14089669663247,6.997872973186037,73,66.90103663285012
C100011,2021-04-01,234.4257045235529,6.085462329088765,53,-4.758510713561852
C100011,2021-05-01,388.30367785308806,7.538616576583699,33,97.56205558223189
C100011,2021-05-31,431.83298879391225,-0.8275906260055215,15,97.82953394465257
C100012,2021-01-01,428.2345420235093,10.94615057074057,31,108.24864383115028
C100012,2021-01-31,279.4118197956129,-0.9192180582713851,39,1.530697962603485
C100012,2021-03-02,327.3906000481823,3.6053341228249476,44,-4.858565609891226
C100012,2021-04-01,308.7243198592776,5.176270542294045,47,68.07205909393839
C100012,2021-05-01,298.552114133525,3.876328729620683,63,111.75456133237631
C100012,2021-05-31,340.0172878972809,3.321135203947481,42,24.615740091430933
C100012,2021-06-30,110.0682845206841,4.344153785208844,14,27.06094040089429
C100012,2021-07-30,236.05961511640302,4.5423453882867175,50,27.44403108312352
C100012,2021-08-29,281.01550558336345,5.130947335534598,45,104.7255998261231
C100012,2021-09-28,251.86651727595063,1.4289054022363046,50,76.08070738275786
C100012,2021-10-28,368.73785584752204,5.8393887826433115,53,117.49826341088867
C100012,2021-11-27,299.01045042733557,5.38444536109461,69,44.75080468797688
C100012,2021-12-27,383.8671048885191,3.0772196482113885,65,1.2527833645697335
C100012,2022-01-26,318.883969952362,5.834591461825012,40,39.81345389941672
C100012,2022-02-25,256.91607411591303,7.712253199192441,60,93.74684494622916
C100012,2022-03-27,395.6558726424354,8.427851600853987,54,99.81262380539324
C100012,2022-04-26,90.42466869040021,4.573551762185484,43,40.81169739514543
C100012,2022-05-26,189.67424319383872,8.84674375945962,63,117.29068455563093
C100012,2022-06-25,383.66357479013124,7.658476498806459,45,31.01564110683647
C100012,2022-07-25,292.56610560223186,3.5926049076093136,62,84.02352420926431
C100012,2022-08-24,178.2558094380633,-1.2959907266498696,49,47.296838138480936
C100013,2021-01-01,127.899568882902,5.85592525310527,84,47.85955855834735
C100013,2021-01-31,102.69850000151601,6.928357546766851,64,95.48558859190668
C100013,2021-03-02,331.9554101219877,3.8420964853021538,32,84.63099233838808
C100013,2021-04-01,397.63736729794834,6.861749023874488,55,79.97726565249624
C100013,2021-05-01,246.20251219188873,4.882334291736956,45,13.598535481144111
C100013,2021-05-31,381.90549384207,5.229161234201689,71,-4.969890685266691
C100013,2021-06-30,265.83533043516036,6.283894258887402,44,7.119015449873469
C100013,2021-07-30,200.01047077519,9.387205231220143,16,103.7382417362901
C100013,2021-08-29,250.01604025983357,8.185928192054762,79,61.488837110162805
C100013,2021-09-28,288.24015473418683,-0.12701673864947316,45,-4.609793580448796
C100013,2021-10-28,268.00234706489755,3.69868675732761,43,54.09916816269788
C100013,2021-11-27,378.40560382503566,5.741660418672418,24,26.687627013221643
C100013,2021-12-27,396.8025075870584,2.5879552571837623,32,58.92955078769841
C100014,2021-01-01,374.49533884003444,5.240661175423278,6,94.64438822697898
C100014,2021-01-31,344.48337329920537,1.2501646111845934,38,85.40368232569182
C100014,2021-03-02,358.21742389905853,6.2038212123208085,60,-4.976850588069649
C100014,2021-04-01,339.9581074745599,7.680168465361017,34,69.96487638878467
C100015,2021-01-01,241.79386659069877,5.798088281293052,23,55.66811214180226
C100015,2021-01-31,276.12473979365654,2.1684579738883523,76,70.41569570557479
C100015,2021-03-02,358.45240518374345,-0.7318608607582368,53,35.59986442254507
C100015,2021-04-01,405.99501697623765,-0.7924156548569601,76,35.64161605003305
C100016,2021-01-01,345.4488847583313,3.460421599568309,18,80.86729445833788
C100016,2021-01-31,259.2953456778454,3.508481656931723,61,109.30558525702605
C100016,2021-03-02,341.0403264925163,4.658239177067777,39,90.37117358862791
C100016,2021-04-01,284.767159554564,6.546056462501797,82,56.23671804802175
C100016,2021-05-01,309.2403775777056,4.306089100130197,79,48.665167745954534
C100016,2021-05-31,96.17034702377248,5.186939164582283,58,88.6545413253084
C100016,2021-06-30,313.91021698416586,6.325267595093098,28,67.42246591849359
C100016,2021-07-30,396.6819834478859,3.695747525812194,33,58.08013199350941
C100016,2021-08-29,306.89420580960495,5.563973503412597,36,91.24903515233801
C100016,2021-09-28,198.7578001157392,5.116311559700476,72,119.15325841006864
C100016,2021-10-28,243.34369830244032,9.544362905329537,44,-1.8191070881201181
C100016,2021-11-27,213.48866365312165,6.5923806005036925,55,105.60926547293236
C100016,2021-12-27,267.84871915835095,8.748552181211972,27,37.62713663990038
C100016,2022-01-26,303.74370687937056,5.950632271789705,40,109.34423766724497
C100016,2022-02-25,473.6115949895032,5.562890111443786,55,82.84887767223074
C100016,2022-03-27,206.0518771872146,1.8284452866400445,44,104.67181506767393
C100016,2022-04-26,344.0607256969939,-1.267663863211209,33,60.39126411327804
C100016,2022-05-26,263.1191751477926,7.199468532089036,87,27.40501692378377
C100016,2022-06-25,430.3088273027946,-0.09562181984727247,40,-2.8862733429541136
C100016,2022-07-25,445.3770954958518,3.7809313217438074,53,8.481972019189312
C100016,2022-08-24,166.3941970121521,7.141132616961734,46,117.32229935742174
C100016,2022-09-23,82.90170648432306,4.832851706290346,59,28.187402152285273
C100016,2022-10-23,192.71577068373642,3.168076492600043,96,56.097423528708255
C100016,2022-11-22,370.7523013666104,-0.3485374628525244,41,55.31319892276417
C100016,2022-12-22,353.4386305535943,0.9172213497201627,71,52.81127630069917
C100016,2023-01-21,444.1529981722884,1.5152947809631798,59,-1.9699676222012892
C100016,2023-02-20,162.9102641499864,6.3853440685054625,73,109.49096826297264
C100016,2023-03-22,380.89526613585724,3.2579746737725737,88,20.09584113241689
C100016,2023-04-21,285.5111597669104,3.1006308533514897,49,73.15213233160654
C100016,2023-05-21,193.76210329205173,6.0374038860272865,69,3.1499708382688087
C100016,2023-06-20,189.491023764185,2.992614473761473,37,106.76341472559167
C100017,2021-01-01,280.8071929590899,5.282403624978048,52,55.031750135769336
C100017,2021-01-31,290.8073311756878,-0.3171955583526904,0,62.34657326438952
C100017,2021-03-02,116.18515531473099,3.5136956917103888,23,49.27332399543369
C100017,2021-04-01,286.9094311525062,2.8363438657382907,59,46.445471487628794
C100017,2021-05-01,343.82686472668286,3.9512069389298334,50,79.30406955857461
C100017,2021-05-31,177.8355720222204,0.7251384749270979,47,-2.3509692215184046
C100017,2021-06-30,406.4116053756205,4.723234842778399,19,48.04953659356697
C100017,2021-07-30,313.1535112986163,7.249839988387262,43,49.95696675739561
C100017,2021-08-29,493.1002948030783,-1.146055106718261,24,62.32292323177542
C100017,2021-09-28,346.15323363006496,4.410935123012376,31,7.068809824718141
C100017,2021-10-28,257.3332791531128,4.923800834652077,45,18.451373568178084
C100017,2021-11-27,301.74193343548586,4.167556047107727,38,52.61509661495745
C100017,2021-12-27,325.4136995040549,-0.17591351566962743,65,84.56920497237495
C100017,2022-01-26,166.59186991751267,5.906630774628049,45,115.24720684176573
C100017,2022-02-25,412.94973416430827,-1.86538513407377,76,86.04410468457023
C100017,2022-03-27,381.73583304001835,1.8507261711859488,58,107.15541564895521
C100017,2022-04-26,386.28798294650045,5.043987985608587,88,15.788962526135297
C100017,2022-05-26,195.72717856577634,7.0550211896017565,30,104.39025716893127
C100017,2022-06-25,220.7137893063353,5.666587433225555,68,54.12262267134198
C100017,2022-07-25,400.46722700761967,8.225207717827768,13,42.84928851816878
C100017,2022-08-24,173.0705253827433,8.532900519933797,71,51.46771918943025
C100017,2022-09-23,203.65352696953101,-0.8209974527152253,50,37.05131839790865
C100017,2022-10-23,122.0257025838757,5.156202402168653,85,11.220279187033046
C100017,2022-11-22,259.55621475245437,5.50469838736164,60,94.1260198903173
C100017,2022-12-22,278.27122565231053,5.455225253090004,61,24.455504927677733
C100017,2023-01-21,230.65901818976715,3.261822050988597,52,84.18217005425551
C100017,2023-02-20,107.13375807443285,4.689397097783331,40,96.64292378741706
C100017,2023-03-22,432.48315320222673,6.059285801003751,49,0.15225574396244212
C100017,2023-04-21,481.66959255060374,3.8532437762820813,52,70.46583969189136
C100018,2021-01-01,462.67143659960516,4.422952779099717,33,114.43971330215511
C100018,2021-01-31,351.2128486694279,4.094729469568352,53,77.19603822307656
C100018,2021-03-02,319.57360477699996,-1.9733705358291709,71,92.81400102572869
C100018,2021-04-01,251.0483400814628,2.6156985446932786,53,26.37331069039767
C100018,2021-05-01,379.4402963968871,6.237918413960958,33,4.703985656224393
C100018,2021-05-31,160.05394030424884,2.93076268178551,86,32.19334516791628
C100018,2021-06-30,360.2609815034575,4.69717857817801,81,5.042108321185946
C100018,2021-07-30,91.27625895812605,4.265236450701959,77,95.06439057481043
C100018,2021-08-29,251.15786640436198,1.8976123267034941,59,31.261533118843488
C100018,2021-09-28,117.32380060064261,1.8493564143250358,74,36.70186137221019
C100018,2021-10-28,228.40500326065026,-1.9420759410995008,80,116.06419461039975
C100018,2021-11-27,238.7406451059973,7.531720875264099,46,116.88361532483961
C100018,2021-12-27,267.06876362660944,-1.4507576272929965,49,61.42010396190835
C100018,2022-01-26,274.6540121243469,3.706611746834802,32,90.64414510606836
C100018,2022-02-25,103.17293658106706,-0.6804493577046964,80,91.17447210510028
C100018,2022-03-27,421.194993548775,5.9627756533036465,36,69.92854901380231
C100018,2022-04-26,144.94177037994947,2.862343538740711,9,37.28569902623863
C100018,2022-05-26,232.15908016551276,4.473303852753346,54,116.32500848218233
C100018,2022-06-25,169.18110701796937,5.453272834964197,55,74.124930480866
C100018,2022-07-25,198.29505470486657,5.816600963809129,68,49.3029074204006
C100018,2022-08-24,272.5973769255222,5.498868608428109,62,25.74907500890678
C100018,2022-09-23,121.3113964852079,7.771495518569241,49,53.817241848784356
C100018,2022-10-23,200.1531673278056,1.6671616205043533,87,30.849466148567473
C100018,2022-11-22,185.2942824597828,5.174422213772175,57,44.92520734264169
C100018,2022-12-22,181.35300782028455,8.28982841945725,55,0.24631292575837538
C100018,2023-01-21,428.3957076673437,5.475472511359723,45,65.36247829459874
C100018,2023-02-20,208.15511774192328,3.7727944719533326,7,14.659191759549152
C100018,2023-03-22,397.17814777578513,6.089750119379178,92,29.34203141203762
C100018,2023-04-21,467.59545347721905,4.724078154835353,36,38.263873386764395
C100018,2023-05-21,206.2925719852032,-1.6536689016140786,59,42.04856205520136
C100019,2021-01-01,256.73624836664715,9.37146123344515,45,30.894032929703585
C100019,2021-01-31,373.51321130540913,1.2333056949197827,51,38.05350577714853
C100019,2021-03-02,405.6101251669989,6.576583313272007,68,44.28227943696815
C100019,2021-04-01,201.29538210636846,4.454679119550167,90,119.22163784599145
C100019,2021-05-01,282.6126179685414,7.6771842765912135,35,-2.470470920006194
C100019,2021-05-31,165.0394744288072,-1.7163309842882808,117,60.65630810381103
C100020,2021-01-01,301.52579349007584,4.270505457467302,56,17.389910519619388
C100020,2021-01-31,314.7799045512038,9.01898318329115,29,100.06916959390803
C100020,2021-03-02,196.38911361080045,6.297767751380985,67,35.8426328096714
C100020,2021-04-01,291.8435240707823,6.176440899801397,49,86.8385006967122
C100020,2021-05-01,215.65589233432752,6.687388832705308,34,70.8157333813167
C100020,2021-05-31,284.01580778186246,-1.1437486008992903,76,12.645754149628711
C100020,2021-06-30,457.656976132189,6.496977476969322,51,88.3967713174563
C100020,2021-07-30,106.90256581289597,9.644106787395378,32,93.71603272599529
C100020,2021-08-29,228.0669587905212,5.104557964890901,65,105.21408393316212
C100020,2021-09-28,394.0539193629264,3.8274466469355026,53,26.644015686202177
C100020,2021-10-28,254.10849782279976,5.849073664736663,70,36.263974731905144
C100021,2021-01-01,370.84438707354855,6.6098667814646515,93,87.4745464920124
C100021,2021-01-31,330.61311890049956,8.687851485030572,65,49.033910973521074
C100021,2021-03-02,337.48480783328205,7.90768047424377,40,67.81922963024925
C100021,2021-04-01,312.8451067246293,3.8173907222421084,13,6.28982003738413
C100021,2021-05-01,221.64149425162176,3.1946912800243608,103,8.069307268878033
C100021,2021-05-31,444.841167012239,6.369438775776835,55,46.18384273609715
C100021,2021-06-30,318.8486380760421,3.349416078338271,40,49.423674516001675
C100022,2021-01-01,480.7630805670686,8.282857255444629,51,8.102830117595692
C100022,2021-01-31,466.29314471898374,4.142273198605465,66,116.412182538324
C100022,2021-03-02,283.9925513391695,4.513179394864184,51,101.28734207147397
C100022,2021-04-01,287.50784046764346,6.492766161967129,47,68.78738396944995
C100022,2021-05-01,403.13805252773307,5.776371591309466,30,108.24398989933054
C100022,2021-05-31,164.71341110359612,4.323486711505846,74,118.85016949324223
C100022,2021-06-30,558.3573660166567,2.339547488717324,10,4.377761111614772
C100022,2021-07-30,333.237683351961,5.148008023885731,51,12.44084756995866
C100022,2021-08-29,358.3883022284001,7.568209390357795,19,102.46609793777905
C100022,2021-09-28,244.3282102142837,5.874226015841465,86,71.19606673730802
C100022,2021-10-28,294.3211404113723,3.2191284941146767,38,77.66299528585834
C100022,2021-11-27,240.72971770428936,4.625597261783048,65,20.968659126523796
